platform,campaign_name,spend,impressions,clicks,conversions,revenue,roi,actual_cpa,cpa_status
Meta,FACEBOOK AD,183.0,2982,72,18,324.0,0.7704918032786885,10.166666666666666,Over Target
Meta,FACEBOOK AD,225.0,1573,42,9,162.0,-0.28,25.0,Over Target
Meta,FACEBOOK AD,207.0,1135,51,13,234.0,0.13043478260869565,15.923076923076923,Over Target
Meta,FACEBOOK AD,82.0,1638,62,10,180.0,1.1951219512195121,8.2,Over Target
Meta,FACEBOOK AD,147.0,2170,61,6,108.0,-0.2653061224489796,24.5,Over Target
Meta,FACEBOOK AD,247.0,1898,68,5,90.0,-0.6356275303643725,49.4,Over Target
Meta,FACEBOOK AD,240.0,1522,37,14,252.0,0.05,17.142857142857142,Over Target
Meta,FACEBOOK AD,111.0,1752,66,16,288.0,1.5945945945945945,6.9375,Over Target
Meta,FACEBOOK AD,152.0,3056,20,15,270.0,0.7763157894736842,10.133333333333333,Over Target
Meta,FACEBOOK AD,225.0,1095,56,16,288.0,0.28,14.0625,Over Target
Meta,FACEBOOK AD,203.0,2385,35,12,216.0,0.06403940886699508,16.916666666666668,Over Target
Meta,FACEBOOK AD,181.0,2657,52,14,252.0,0.39226519337016574,12.928571428571429,Over Target
Meta,FACEBOOK AD,195.0,1462,44,17,306.0,0.5692307692307692,11.470588235294118,Over Target
Meta,FACEBOOK AD,202.0,1945,55,5,90.0,-0.5544554455445545,40.4,Over Target
Meta,FACEBOOK AD,154.0,1949,42,12,216.0,0.4025974025974026,12.833333333333334,Over Target
Meta,FACEBOOK AD,164.0,2807,60,13,234.0,0.4268292682926829,12.615384615384615,Over Target
Meta,FACEBOOK AD,153.0,1747,40,14,252.0,0.6470588235294118,10.928571428571429,Over Target
Meta,FACEBOOK AD,173.0,2152,42,11,198.0,0.14450867052023122,15.727272727272727,Over Target
Meta,FACEBOOK AD,98.0,3262,38,6,108.0,0.10204081632653061,16.333333333333332,Over Target
Meta,FACEBOOK AD,246.0,2758,42,10,180.0,-0.2682926829268293,24.6,Over Target
Meta,FACEBOOK AD,179.0,1273,35,16,288.0,0.6089385474860335,11.1875,Over Target
Meta,FACEBOOK AD,90.0,1548,24,17,306.0,2.4,5.294117647058823,Over Target
Meta,FACEBOOK AD,216.0,2798,32,12,216.0,0.0,18.0,Over Target
Meta,FACEBOOK AD,235.0,3090,73,18,324.0,0.37872340425531914,13.055555555555555,Over Target
Meta,FACEBOOK AD,123.0,2078,49,13,234.0,0.9024390243902439,9.461538461538462,Over Target
Meta,FACEBOOK AD,198.0,2188,46,17,306.0,0.5454545454545454,11.647058823529411,Over Target
Meta,FACEBOOK AD,119.0,1357,50,12,216.0,0.8151260504201681,9.916666666666666,Over Target
Meta,FACEBOOK AD,189.0,2495,42,13,234.0,0.23809523809523808,14.538461538461538,Over Target
Meta,FACEBOOK AD,249.0,1862,61,6,108.0,-0.5662650602409639,41.5,Over Target
Meta,FACEBOOK AD,225.0,3287,27,14,252.0,0.12,16.071428571428573,Over Target
Meta,FACEBOOK AD,205.0,2058,42,12,216.0,0.05365853658536585,17.083333333333332,Over Target
Meta,FACEBOOK AD,80.0,1460,58,9,162.0,1.025,8.88888888888889,Over Target
Meta,FACEBOOK AD,229.0,2256,39,7,126.0,-0.4497816593886463,32.714285714285715,Over Target
Meta,FACEBOOK AD,74.0,1086,60,17,306.0,3.135135135135135,4.352941176470588,Over Target
Meta,FACEBOOK AD,218.0,2079,44,14,252.0,0.1559633027522936,15.571428571428571,Over Target
Meta,FACEBOOK AD,143.0,3117,23,5,90.0,-0.3706293706293706,28.6,Over Target
Meta,FACEBOOK AD,171.0,3024,43,11,198.0,0.15789473684210525,15.545454545454545,Over Target
Meta,FACEBOOK AD,155.0,2685,48,15,270.0,0.7419354838709677,10.333333333333334,Over Target
Meta,FACEBOOK AD,109.0,2568,43,18,324.0,1.9724770642201834,6.055555555555555,Over Target
Meta,FACEBOOK AD,136.0,1446,65,15,270.0,0.9852941176470589,9.066666666666666,Over Target
Meta,FACEBOOK AD,249.0,3090,35,19,342.0,0.37349397590361444,13.105263157894736,Over Target
Meta,FACEBOOK AD,249.0,1437,25,5,90.0,-0.6385542168674698,49.8,Over Target
Meta,FACEBOOK AD,100.0,2839,48,7,126.0,0.26,14.285714285714286,Over Target
Meta,FACEBOOK AD,122.0,1061,20,9,162.0,0.32786885245901637,13.555555555555555,Over Target
Meta,FACEBOOK AD,82.0,1566,42,11,198.0,1.4146341463414633,7.454545454545454,Over Target
Meta,FACEBOOK AD,94.0,3151,33,16,288.0,2.0638297872340425,5.875,Over Target
Meta,FACEBOOK AD,183.0,1264,22,12,216.0,0.18032786885245902,15.25,Over Target
Meta,FACEBOOK AD,195.0,1452,31,5,90.0,-0.5384615384615384,39.0,Over Target
Meta,FACEBOOK AD,78.0,1287,20,12,216.0,1.7692307692307692,6.5,Over Target
Meta,FACEBOOK AD,193.0,2076,32,10,180.0,-0.06735751295336788,19.3,Over Target
Meta,FACEBOOK AD,68.0,1177,71,19,342.0,4.029411764705882,3.5789473684210527,Over Target
Meta,FACEBOOK AD,187.0,2091,44,19,342.0,0.8288770053475936,9.842105263157896,Over Target
Meta,FACEBOOK AD,151.0,2823,22,15,270.0,0.7880794701986755,10.066666666666666,Over Target
Meta,FACEBOOK AD,154.0,1565,64,7,126.0,-0.18181818181818182,22.0,Over Target
Meta,FACEBOOK AD,158.0,3201,72,13,234.0,0.4810126582278481,12.153846153846153,Over Target
Meta,FACEBOOK AD,137.0,1170,33,15,270.0,0.9708029197080292,9.133333333333333,Over Target
Meta,FACEBOOK AD,180.0,2911,16,13,234.0,0.3,13.846153846153847,Over Target
Meta,FACEBOOK AD,180.0,1821,42,13,234.0,0.3,13.846153846153847,Over Target
Meta,FACEBOOK AD,117.0,1274,18,19,342.0,1.9230769230769231,6.157894736842105,Over Target
Meta,FACEBOOK AD,158.0,1731,73,15,270.0,0.7088607594936709,10.533333333333333,Over Target
Meta,FACEBOOK AD,78.0,1587,51,9,162.0,1.0769230769230769,8.666666666666666,Over Target
Meta,FACEBOOK AD,159.0,2562,22,7,126.0,-0.20754716981132076,22.714285714285715,Over Target
Meta,FACEBOOK AD,180.0,2978,39,8,144.0,-0.2,22.5,Over Target
Meta,FACEBOOK AD,149.0,1544,48,9,162.0,0.087248322147651,16.555555555555557,Over Target
Meta,FACEBOOK AD,239.0,2895,62,16,288.0,0.20502092050209206,14.9375,Over Target
Meta,FACEBOOK AD,72.0,3080,62,17,306.0,3.25,4.235294117647059,Over Target
Meta,FACEBOOK AD,214.0,1550,70,13,234.0,0.09345794392523364,16.46153846153846,Over Target
Meta,FACEBOOK AD,124.0,2686,38,19,342.0,1.7580645161290323,6.526315789473684,Over Target
Meta,FACEBOOK AD,247.0,1791,16,5,90.0,-0.6356275303643725,49.4,Over Target
Meta,FACEBOOK AD,197.0,2780,49,13,234.0,0.18781725888324874,15.153846153846153,Over Target
Meta,FACEBOOK AD,245.0,3027,61,18,324.0,0.3224489795918367,13.61111111111111,Over Target
Meta,FACEBOOK AD,103.0,2562,20,15,270.0,1.6213592233009708,6.866666666666666,Over Target
Meta,FACEBOOK AD,93.0,2545,66,6,108.0,0.16129032258064516,15.5,Over Target
Meta,FACEBOOK AD,163.0,1708,28,19,342.0,1.098159509202454,8.578947368421053,Over Target
Meta,FACEBOOK AD,75.0,3182,35,10,180.0,1.4,7.5,Over Target
Meta,FACEBOOK AD,244.0,2191,30,12,216.0,-0.11475409836065574,20.333333333333332,Over Target
Meta,FACEBOOK AD,242.0,2601,63,5,90.0,-0.628099173553719,48.4,Over Target
Meta,FACEBOOK AD,205.0,2533,62,9,162.0,-0.2097560975609756,22.77777777777778,Over Target
Meta,FACEBOOK AD,221.0,1495,73,15,270.0,0.22171945701357465,14.733333333333333,Over Target
Meta,FACEBOOK AD,229.0,2829,69,19,342.0,0.49344978165938863,12.052631578947368,Over Target
Meta,FACEBOOK AD,158.0,3057,48,13,234.0,0.4810126582278481,12.153846153846153,Over Target
Meta,FACEBOOK AD,240.0,2543,59,16,288.0,0.2,15.0,Over Target
Meta,FACEBOOK AD,77.0,1805,52,14,252.0,2.272727272727273,5.5,Over Target
Meta,FACEBOOK AD,160.0,1832,30,16,288.0,0.8,10.0,Over Target
Meta,FACEBOOK AD,87.0,2554,66,15,270.0,2.103448275862069,5.8,Over Target
Meta,FACEBOOK AD,237.0,1206,42,17,306.0,0.2911392405063291,13.941176470588236,Over Target
Meta,FACEBOOK AD,185.0,2725,24,18,324.0,0.7513513513513513,10.277777777777779,Over Target
Meta,FACEBOOK AD,67.0,2408,65,10,180.0,1.6865671641791045,6.7,Over Target
Meta,FACEBOOK AD,131.0,1485,53,17,306.0,1.3358778625954197,7.705882352941177,Over Target
Meta,FACEBOOK AD,136.0,2223,36,14,252.0,0.8529411764705882,9.714285714285714,Over Target
Meta,FACEBOOK AD,123.0,1109,46,12,216.0,0.7560975609756098,10.25,Over Target
Meta,FACEBOOK AD,171.0,2445,32,17,306.0,0.7894736842105263,10.058823529411764,Over Target
Meta,FACEBOOK AD,69.0,1766,63,13,234.0,2.391304347826087,5.3076923076923075,Over Target
Meta,FACEBOOK AD,203.0,1919,50,14,252.0,0.2413793103448276,14.5,Over Target
Meta,FACEBOOK AD,173.0,2865,33,18,324.0,0.8728323699421965,9.61111111111111,Over Target
Meta,FACEBOOK AD,180.0,2007,21,13,234.0,0.3,13.846153846153847,Over Target
Meta,FACEBOOK AD,151.0,2947,45,9,162.0,0.0728476821192053,16.77777777777778,Over Target
Meta,FACEBOOK AD,239.0,3222,18,12,216.0,-0.09623430962343096,19.916666666666668,Over Target
Meta,FACEBOOK AD,240.0,2549,60,11,198.0,-0.175,21.818181818181817,Over Target
Meta,FACEBOOK AD,65.0,1289,26,16,288.0,3.4307692307692306,4.0625,Over Target
Meta,FACEBOOK AD,151.0,2546,55,16,288.0,0.9072847682119205,9.4375,Over Target
Meta,FACEBOOK AD,135.0,1611,53,17,306.0,1.2666666666666666,7.9411764705882355,Over Target
Meta,FACEBOOK AD,159.0,2336,32,9,162.0,0.018867924528301886,17.666666666666668,Over Target
Meta,FACEBOOK AD,138.0,1485,17,15,270.0,0.9565217391304348,9.2,Over Target
Meta,FACEBOOK AD,81.0,1888,48,5,90.0,0.1111111111111111,16.2,Over Target
Meta,FACEBOOK AD,126.0,3132,59,14,252.0,1.0,9.0,Over Target
Meta,FACEBOOK AD,230.0,1135,41,19,342.0,0.48695652173913045,12.105263157894736,Over Target
Meta,FACEBOOK AD,175.0,2956,23,12,216.0,0.2342857142857143,14.583333333333334,Over Target
Meta,FACEBOOK AD,181.0,2310,65,8,144.0,-0.20441988950276244,22.625,Over Target
Meta,FACEBOOK AD,76.0,1219,30,16,288.0,2.789473684210526,4.75,Over Target
Meta,FACEBOOK AD,135.0,2154,17,8,144.0,0.06666666666666667,16.875,Over Target
Meta,FACEBOOK AD,187.0,2057,21,6,108.0,-0.42245989304812837,31.166666666666668,Over Target
Meta,FACEBOOK AD,177.0,3135,44,9,162.0,-0.0847457627118644,19.666666666666668,Over Target
Meta,FACEBOOK AD,241.0,2815,34,11,198.0,-0.17842323651452283,21.90909090909091,Over Target
Meta,FACEBOOK AD,73.0,2376,69,17,306.0,3.191780821917808,4.294117647058823,Over Target
Meta,FACEBOOK AD,145.0,1898,21,10,180.0,0.2413793103448276,14.5,Over Target
Meta,FACEBOOK AD,205.0,2792,37,16,288.0,0.40487804878048783,12.8125,Over Target
Meta,FACEBOOK AD,221.0,2076,15,10,180.0,-0.18552036199095023,22.1,Over Target
Meta,FACEBOOK AD,193.0,1431,33,8,144.0,-0.2538860103626943,24.125,Over Target
Meta,FACEBOOK AD,230.0,2187,48,16,288.0,0.25217391304347825,14.375,Over Target
Meta,FACEBOOK AD,75.0,2172,56,19,342.0,3.56,3.9473684210526314,Over Target
Meta,FACEBOOK AD,167.0,1356,36,9,162.0,-0.029940119760479042,18.555555555555557,Over Target
Meta,FACEBOOK AD,169.0,2446,47,12,216.0,0.2781065088757396,14.083333333333334,Over Target
Meta,FACEBOOK AD,113.0,1789,36,10,180.0,0.5929203539823009,11.3,Over Target
Meta,FACEBOOK AD,227.0,2697,46,13,234.0,0.030837004405286344,17.46153846153846,Over Target
Meta,FACEBOOK AD,219.0,1995,68,9,162.0,-0.2602739726027397,24.333333333333332,Over Target
Meta,FACEBOOK AD,71.0,2187,53,7,126.0,0.7746478873239436,10.142857142857142,Over Target
Meta,FACEBOOK AD,101.0,1371,46,12,216.0,1.1386138613861385,8.416666666666666,Over Target
Meta,FACEBOOK AD,89.0,2388,50,7,126.0,0.4157303370786517,12.714285714285714,Over Target
Meta,FACEBOOK AD,187.0,2137,15,12,216.0,0.15508021390374332,15.583333333333334,Over Target
Meta,FACEBOOK AD,157.0,2581,65,7,126.0,-0.19745222929936307,22.428571428571427,Over Target
Meta,FACEBOOK AD,96.0,2941,57,15,270.0,1.8125,6.4,Over Target
Meta,FACEBOOK AD,79.0,2153,37,16,288.0,2.6455696202531644,4.9375,Over Target
Meta,FACEBOOK AD,223.0,2216,46,7,126.0,-0.4349775784753363,31.857142857142858,Over Target
Meta,FACEBOOK AD,161.0,2891,21,13,234.0,0.453416149068323,12.384615384615385,Over Target
Meta,FACEBOOK AD,211.0,1795,52,16,288.0,0.36492890995260663,13.1875,Over Target
Meta,FACEBOOK AD,128.0,3250,38,12,216.0,0.6875,10.666666666666666,Over Target
Meta,FACEBOOK AD,231.0,2765,55,8,144.0,-0.37662337662337664,28.875,Over Target
Meta,FACEBOOK AD,78.0,1852,59,6,108.0,0.38461538461538464,13.0,Over Target
Meta,FACEBOOK AD,63.0,1997,34,15,270.0,3.2857142857142856,4.2,Over Target
Meta,FACEBOOK AD,185.0,2399,63,11,198.0,0.07027027027027027,16.818181818181817,Over Target
Meta,FACEBOOK AD,243.0,2784,30,17,306.0,0.25925925925925924,14.294117647058824,Over Target
Meta,FACEBOOK AD,129.0,3147,46,15,270.0,1.0930232558139534,8.6,Over Target
Meta,FACEBOOK AD,215.0,1177,62,10,180.0,-0.16279069767441862,21.5,Over Target
Meta,FACEBOOK AD,137.0,1984,47,15,270.0,0.9708029197080292,9.133333333333333,Over Target
Meta,FACEBOOK AD,68.0,1756,45,12,216.0,2.176470588235294,5.666666666666667,Over Target
Meta,FACEBOOK AD,95.0,1887,71,16,288.0,2.031578947368421,5.9375,Over Target
Meta,FACEBOOK AD,169.0,2814,28,8,144.0,-0.14792899408284024,21.125,Over Target
Meta,FACEBOOK AD,69.0,2398,56,17,306.0,3.4347826086956523,4.0588235294117645,Over Target
Meta,FACEBOOK AD,65.0,1104,18,16,288.0,3.4307692307692306,4.0625,Over Target
Meta,FACEBOOK AD,114.0,3130,20,19,342.0,2.0,6.0,Over Target
Meta,FACEBOOK AD,77.0,1359,56,15,270.0,2.5064935064935066,5.133333333333334,Over Target
Meta,FACEBOOK AD,127.0,1593,46,10,180.0,0.41732283464566927,12.7,Over Target
Meta,FACEBOOK AD,244.0,2177,61,6,108.0,-0.5573770491803278,40.666666666666664,Over Target
Meta,FACEBOOK AD,248.0,1630,15,14,252.0,0.016129032258064516,17.714285714285715,Over Target
Meta,FACEBOOK AD,214.0,1936,66,13,234.0,0.09345794392523364,16.46153846153846,Over Target
Meta,FACEBOOK AD,190.0,1942,33,5,90.0,-0.5263157894736842,38.0,Over Target
Meta,FACEBOOK AD,158.0,1069,43,19,342.0,1.1645569620253164,8.31578947368421,Over Target
Meta,FACEBOOK AD,181.0,1146,72,8,144.0,-0.20441988950276244,22.625,Over Target
Meta,FACEBOOK AD,188.0,2738,46,15,270.0,0.43617021276595747,12.533333333333333,Over Target
Meta,FACEBOOK AD,165.0,1853,29,8,144.0,-0.12727272727272726,20.625,Over Target
Meta,FACEBOOK AD,94.0,1553,73,18,324.0,2.4468085106382977,5.222222222222222,Over Target
Meta,FACEBOOK AD,104.0,1969,20,6,108.0,0.038461538461538464,17.333333333333332,Over Target
Meta,FACEBOOK AD,199.0,1472,69,18,324.0,0.628140703517588,11.055555555555555,Over Target
Meta,FACEBOOK AD,87.0,2696,51,11,198.0,1.2758620689655173,7.909090909090909,Over Target
Meta,FACEBOOK AD,212.0,1653,55,14,252.0,0.18867924528301888,15.142857142857142,Over Target
Meta,FACEBOOK AD,83.0,2190,73,13,234.0,1.819277108433735,6.384615384615385,Over Target
Meta,FACEBOOK AD,144.0,3312,46,12,216.0,0.5,12.0,Over Target
Meta,FACEBOOK AD,118.0,1900,41,7,126.0,0.06779661016949153,16.857142857142858,Over Target
Meta,FACEBOOK AD,177.0,1195,52,10,180.0,0.01694915254237288,17.7,Over Target
Meta,FACEBOOK AD,112.0,1147,40,11,198.0,0.7678571428571429,10.181818181818182,Over Target
Meta,FACEBOOK AD,191.0,2058,65,11,198.0,0.03664921465968586,17.363636363636363,Over Target
Meta,FACEBOOK AD,247.0,1315,47,7,126.0,-0.4898785425101215,35.285714285714285,Over Target
Meta,FACEBOOK AD,81.0,1888,44,19,342.0,3.2222222222222223,4.2631578947368425,Over Target
Meta,FACEBOOK AD,234.0,2046,20,6,108.0,-0.5384615384615384,39.0,Over Target
Meta,FACEBOOK AD,103.0,2629,56,15,270.0,1.6213592233009708,6.866666666666666,Over Target
Meta,FACEBOOK AD,61.0,2324,58,15,270.0,3.4262295081967213,4.066666666666666,Over Target
Meta,FACEBOOK AD,177.0,1544,49,14,252.0,0.423728813559322,12.642857142857142,Over Target
Meta,FACEBOOK AD,118.0,1594,50,18,324.0,1.7457627118644068,6.555555555555555,Over Target
Meta,FACEBOOK AD,149.0,2863,71,19,342.0,1.2953020134228188,7.842105263157895,Over Target
Meta,FACEBOOK AD,120.0,2523,31,10,180.0,0.5,12.0,Over Target
Meta,FACEBOOK AD,73.0,1503,70,17,306.0,3.191780821917808,4.294117647058823,Over Target
Meta,FACEBOOK AD,167.0,1985,20,5,90.0,-0.46107784431137727,33.4,Over Target
Meta,FACEBOOK AD,104.0,2075,43,12,216.0,1.0769230769230769,8.666666666666666,Over Target
Meta,FACEBOOK AD,99.0,1136,64,15,270.0,1.7272727272727273,6.6,Over Target
Meta,FACEBOOK AD,122.0,2761,61,19,342.0,1.8032786885245902,6.421052631578948,Over Target
Meta,FACEBOOK AD,61.0,3218,40,5,90.0,0.47540983606557374,12.2,Over Target
Meta,FACEBOOK AD,168.0,3010,36,10,180.0,0.07142857142857142,16.8,Over Target
Meta,FACEBOOK AD,79.0,3300,37,18,324.0,3.1012658227848102,4.388888888888889,Over Target
Meta,FACEBOOK AD,137.0,1142,32,14,252.0,0.8394160583941606,9.785714285714286,Over Target
Meta,FACEBOOK AD,145.0,1153,22,13,234.0,0.6137931034482759,11.153846153846153,Over Target
Meta,FACEBOOK AD,149.0,2266,61,14,252.0,0.6912751677852349,10.642857142857142,Over Target
Meta,FACEBOOK AD,134.0,1559,34,7,126.0,-0.05970149253731343,19.142857142857142,Over Target
Meta,FACEBOOK AD,114.0,2594,62,8,144.0,0.2631578947368421,14.25,Over Target
Meta,FACEBOOK AD,165.0,2366,36,7,126.0,-0.23636363636363636,23.571428571428573,Over Target
Meta,FACEBOOK AD,102.0,2285,36,12,216.0,1.1176470588235294,8.5,Over Target
Meta,FACEBOOK AD,193.0,2066,73,10,180.0,-0.06735751295336788,19.3,Over Target
Meta,FACEBOOK AD,217.0,2293,42,6,108.0,-0.5023041474654378,36.166666666666664,Over Target
Meta,FACEBOOK AD,167.0,1117,23,11,198.0,0.18562874251497005,15.181818181818182,Over Target
Meta,FACEBOOK AD,248.0,2050,70,5,90.0,-0.6370967741935484,49.6,Over Target
Meta,FACEBOOK AD,113.0,1486,35,16,288.0,1.5486725663716814,7.0625,Over Target
Meta,FACEBOOK AD,87.0,2336,23,5,90.0,0.034482758620689655,17.4,Over Target
Meta,FACEBOOK AD,174.0,2176,31,19,342.0,0.9655172413793104,9.157894736842104,Over Target
Meta,FACEBOOK AD,146.0,1446,69,17,306.0,1.095890410958904,8.588235294117647,Over Target
Meta,FACEBOOK AD,162.0,2026,28,6,108.0,-0.3333333333333333,27.0,Over Target
Meta,FACEBOOK AD,225.0,1084,34,16,288.0,0.28,14.0625,Over Target
Meta,FACEBOOK AD,158.0,1884,35,16,288.0,0.8227848101265823,9.875,Over Target
Meta,FACEBOOK AD,86.0,1459,54,12,216.0,1.5116279069767442,7.166666666666667,Over Target
Meta,FACEBOOK AD,88.0,2307,27,18,324.0,2.6818181818181817,4.888888888888889,Over Target
Meta,FACEBOOK AD,81.0,2121,49,7,126.0,0.5555555555555556,11.571428571428571,Over Target
Meta,FACEBOOK AD,69.0,1477,40,6,108.0,0.5652173913043478,11.5,Over Target
Meta,FACEBOOK AD,180.0,2147,32,8,144.0,-0.2,22.5,Over Target
Meta,FACEBOOK AD,82.0,1650,50,6,108.0,0.3170731707317073,13.666666666666666,Over Target
Meta,FACEBOOK AD,115.0,2876,30,9,162.0,0.40869565217391307,12.777777777777779,Over Target
Meta,FACEBOOK AD,115.0,1333,59,15,270.0,1.3478260869565217,7.666666666666667,Over Target
Meta,FACEBOOK AD,114.0,1948,57,8,144.0,0.2631578947368421,14.25,Over Target
Meta,FACEBOOK AD,118.0,1399,26,11,198.0,0.6779661016949152,10.727272727272727,Over Target
Meta,FACEBOOK AD,170.0,1494,35,14,252.0,0.4823529411764706,12.142857142857142,Over Target
Meta,FACEBOOK AD,157.0,1755,24,7,126.0,-0.19745222929936307,22.428571428571427,Over Target
Meta,FACEBOOK AD,231.0,1253,55,10,180.0,-0.22077922077922077,23.1,Over Target
Meta,FACEBOOK AD,211.0,1644,61,12,216.0,0.023696682464454975,17.583333333333332,Over Target
Meta,FACEBOOK AD,225.0,1728,54,6,108.0,-0.52,37.5,Over Target
Meta,FACEBOOK AD,115.0,1121,50,11,198.0,0.7217391304347827,10.454545454545455,Over Target
Meta,FACEBOOK AD,65.0,1839,56,18,324.0,3.9846153846153847,3.611111111111111,Over Target
Meta,FACEBOOK AD,139.0,3083,32,8,144.0,0.03597122302158273,17.375,Over Target
Meta,FACEBOOK AD,171.0,2650,18,15,270.0,0.5789473684210527,11.4,Over Target
Meta,FACEBOOK AD,235.0,2553,42,14,252.0,0.07234042553191489,16.785714285714285,Over Target
Meta,FACEBOOK AD,139.0,2067,64,18,324.0,1.330935251798561,7.722222222222222,Over Target
Meta,FACEBOOK AD,99.0,1484,67,11,198.0,1.0,9.0,Over Target
Meta,FACEBOOK AD,223.0,3200,57,19,342.0,0.5336322869955157,11.736842105263158,Over Target
Meta,FACEBOOK AD,80.0,2844,42,18,324.0,3.05,4.444444444444445,Over Target
Meta,FACEBOOK AD,221.0,1715,31,16,288.0,0.3031674208144796,13.8125,Over Target
Meta,FACEBOOK AD,91.0,3055,40,8,144.0,0.5824175824175825,11.375,Over Target
Meta,FACEBOOK AD,198.0,1237,67,10,180.0,-0.09090909090909091,19.8,Over Target
Meta,FACEBOOK AD,144.0,3067,27,10,180.0,0.25,14.4,Over Target
Meta,FACEBOOK AD,61.0,2348,54,10,180.0,1.9508196721311475,6.1,Over Target
Meta,FACEBOOK AD,205.0,1328,56,10,180.0,-0.12195121951219512,20.5,Over Target
Meta,FACEBOOK AD,135.0,2895,39,12,216.0,0.6,11.25,Over Target
Meta,FACEBOOK AD,214.0,1764,15,7,126.0,-0.411214953271028,30.571428571428573,Over Target
Meta,FACEBOOK AD,241.0,2676,31,8,144.0,-0.4024896265560166,30.125,Over Target
Meta,FACEBOOK AD,83.0,2327,57,14,252.0,2.036144578313253,5.928571428571429,Over Target
Meta,FACEBOOK AD,102.0,1926,70,5,90.0,-0.11764705882352941,20.4,Over Target
Meta,FACEBOOK AD,146.0,1100,48,8,144.0,-0.0136986301369863,18.25,Over Target
Meta,FACEBOOK AD,192.0,2295,67,10,180.0,-0.0625,19.2,Over Target
Meta,FACEBOOK AD,138.0,2019,23,9,162.0,0.17391304347826086,15.333333333333334,Over Target
Meta,FACEBOOK AD,162.0,2444,48,9,162.0,0.0,18.0,Over Target
Meta,FACEBOOK AD,99.0,2351,48,19,342.0,2.4545454545454546,5.2105263157894735,Over Target
Meta,FACEBOOK AD,72.0,2679,38,16,288.0,3.0,4.5,Over Target
Meta,FACEBOOK AD,227.0,2829,37,18,324.0,0.42731277533039647,12.61111111111111,Over Target
Meta,FACEBOOK AD,188.0,1265,62,8,144.0,-0.23404255319148937,23.5,Over Target
Meta,FACEBOOK AD,214.0,2450,65,19,342.0,0.5981308411214953,11.263157894736842,Over Target
Meta,FACEBOOK AD,160.0,1054,55,18,324.0,1.025,8.88888888888889,Over Target
Meta,FACEBOOK AD,192.0,1465,63,12,216.0,0.125,16.0,Over Target
Meta,FACEBOOK AD,153.0,2311,70,13,234.0,0.5294117647058824,11.76923076923077,Over Target
Meta,FACEBOOK AD,188.0,1387,44,17,306.0,0.6276595744680851,11.058823529411764,Over Target
Meta,FACEBOOK AD,186.0,1146,41,10,180.0,-0.03225806451612903,18.6,Over Target
Meta,FACEBOOK AD,229.0,1241,47,10,180.0,-0.21397379912663755,22.9,Over Target
Meta,FACEBOOK AD,86.0,1677,55,6,108.0,0.2558139534883721,14.333333333333334,Over Target
Meta,FACEBOOK AD,184.0,2660,38,14,252.0,0.3695652173913043,13.142857142857142,Over Target
Meta,FACEBOOK AD,152.0,2222,38,8,144.0,-0.05263157894736842,19.0,Over Target
Meta,FACEBOOK AD,63.0,3231,47,14,252.0,3.0,4.5,Over Target
Meta,FACEBOOK AD,168.0,3022,63,19,342.0,1.0357142857142858,8.842105263157896,Over Target
Meta,FACEBOOK AD,140.0,2050,53,17,306.0,1.1857142857142857,8.235294117647058,Over Target
Meta,FACEBOOK AD,108.0,2854,59,14,252.0,1.3333333333333333,7.714285714285714,Over Target
Meta,FACEBOOK AD,216.0,2689,71,17,306.0,0.4166666666666667,12.705882352941176,Over Target
Meta,FACEBOOK AD,95.0,2126,63,15,270.0,1.8421052631578947,6.333333333333333,Over Target
Meta,FACEBOOK AD,126.0,1771,63,6,108.0,-0.14285714285714285,21.0,Over Target
Meta,FACEBOOK AD,175.0,1310,35,12,216.0,0.2342857142857143,14.583333333333334,Over Target
Meta,FACEBOOK AD,115.0,2325,51,8,144.0,0.25217391304347825,14.375,Over Target
Meta,FACEBOOK AD,111.0,1954,21,8,144.0,0.2972972972972973,13.875,Over Target
Meta,FACEBOOK AD,115.0,3185,19,19,342.0,1.9739130434782608,6.052631578947368,Over Target
Meta,FACEBOOK AD,246.0,1267,49,8,144.0,-0.4146341463414634,30.75,Over Target
Meta,FACEBOOK AD,177.0,2000,23,11,198.0,0.11864406779661017,16.09090909090909,Over Target
Meta,FACEBOOK AD,117.0,1590,61,6,108.0,-0.07692307692307693,19.5,Over Target
Meta,FACEBOOK AD,176.0,2059,57,10,180.0,0.022727272727272728,17.6,Over Target
Meta,FACEBOOK AD,231.0,1945,66,6,108.0,-0.5324675324675324,38.5,Over Target
Meta,FACEBOOK AD,86.0,2914,61,17,306.0,2.558139534883721,5.0588235294117645,Over Target
Meta,FACEBOOK AD,194.0,3314,22,13,234.0,0.20618556701030927,14.923076923076923,Over Target
Meta,FACEBOOK AD,145.0,3159,71,11,198.0,0.36551724137931035,13.181818181818182,Over Target
Meta,FACEBOOK AD,161.0,2863,48,13,234.0,0.453416149068323,12.384615384615385,Over Target
Meta,FACEBOOK AD,86.0,1565,38,18,324.0,2.7674418604651163,4.777777777777778,Over Target
Meta,FACEBOOK AD,92.0,1372,60,18,324.0,2.5217391304347827,5.111111111111111,Over Target
Meta,FACEBOOK AD,151.0,1971,24,13,234.0,0.5496688741721855,11.615384615384615,Over Target
Meta,FACEBOOK AD,197.0,3066,38,6,108.0,-0.4517766497461929,32.833333333333336,Over Target
