platform,campaign_name,spend,impressions,clicks,conversions,revenue
Meta,Meta_Campaign_45-49,0.0,11.00999999,1,,
Meta,Meta_Campaign_45-49,0.0,3.599999905,1,,
Meta,Meta_Campaign_45-49,0.0,33.65999997,1,,
Meta,Meta_Campaign_45-49,0.0,33.3499999,1,,
Meta,Meta_Campaign_45-49,3.0,128.6099997,4,,
Meta,Meta_Campaign_45-49,1.0,33.93000031,1,,
Meta,Meta_Campaign_45-49,1.0,36.4400003,2,,
Meta,Meta_Campaign_45-49,0.0,5.769999981,1,,
Meta,Meta_Campaign_45-49,0.0,181.7200011,3,,
Meta,Meta_Campaign_45-49,1.0,41.42000008,2,,
Meta,Meta_Campaign_45-49,0.0,58.67999971,1,,
Meta,Meta_Campaign_45-49,0.0,80.33999979,2,,
Meta,Meta_Campaign_45-49,0.0,104.4599996,3,,
Meta,Meta_Campaign_45-49,0.0,87.7300005,3,,
Meta,Meta_Campaign_45-49,2.0,253.990002,4,,
Meta,Meta_Campaign_45-49,0.0,39.44000006,1,,
Meta,Meta_Campaign_45-49,0.0,39.04999948,1,,
Meta,Meta_Campaign_45-49,1.0,16.93999958,2,,
Meta,Meta_Campaign_45-49,2.0,142.7099985,4,,
Meta,Meta_Campaign_45-49,0.0,27.29999983,2,,
Meta,Meta_Campaign_45-49,1.0,29.3799994,2,,
Meta,Meta_Campaign_45-49,8.0,277.5799986,17,,
Meta,Meta_Campaign_45-49,10.0,422.8400038,17,,
Meta,Meta_Campaign_45-49,0.0,38.50000083,1,,
Meta,Meta_Campaign_45-49,1.0,17.3299998,1,,
Meta,Meta_Campaign_45-49,1.0,32.30999994,2,,
Meta,Meta_Campaign_45-49,0.0,41.96999943,1,,
Meta,Meta_Campaign_45-49,1.0,352.4499989,3,,
Meta,Meta_Campaign_45-49,1.0,264.5899997,4,,
Meta,Meta_Campaign_45-49,2.0,158.5999998,5,,
Meta,Meta_Campaign_45-49,0.0,4.769999981,1,,
Meta,Meta_Campaign_45-49,1.0,4.820000052,1,,
Meta,Meta_Campaign_45-49,1.0,37.25999999,1,,
Meta,Meta_Campaign_45-49,0.0,39.5200007,1,,
Meta,Meta_Campaign_45-49,0.0,19.47999978,1,,
Meta,Meta_Campaign_45-49,1.0,16.38,1,,
Meta,Meta_Campaign_45-49,1.0,22.67000031,1,,
Meta,Meta_Campaign_45-49,0.0,15.99000025,1,,
Meta,Meta_Campaign_45-49,0.0,17.04999995,1,,
Meta,Meta_Campaign_30-34,4.0,64.40999997,8,,
Meta,Meta_Campaign_30-34,2.0,44.21999955,8,,
Meta,Meta_Campaign_30-34,1.0,38.18000007,2,,
Meta,Meta_Campaign_30-34,5.0,268.050002,26,,
Meta,Meta_Campaign_30-34,1.0,77.59000027,5,,
Meta,Meta_Campaign_30-34,2.0,46.77999997,5,,
Meta,Meta_Campaign_30-34,1.0,153.1199975,9,,
Meta,Meta_Campaign_30-34,1.0,55.99000025,2,,
Meta,Meta_Campaign_30-34,3.0,31.5400002,6,,
Meta,Meta_Campaign_30-34,1.0,147.339999,6,,
Meta,Meta_Campaign_30-34,2.0,159.5700021,5,,
Meta,Meta_Campaign_30-34,1.0,117.6299995,3,,
Meta,Meta_Campaign_30-34,2.0,171.9799976,4,,
Meta,Meta_Campaign_30-34,1.0,18.10000038,1,,
Meta,Meta_Campaign_30-34,0.0,4.300000191,1,,
Meta,Meta_Campaign_30-34,0.0,11.57000005,1,,
Meta,Meta_Campaign_30-34,0.0,24.48000002,2,,
Meta,Meta_Campaign_30-34,4.0,169.6699982,7,,
Meta,Meta_Campaign_30-34,1.0,62.14000034,4,,
Meta,Meta_Campaign_30-34,1.0,76.68000025,6,,
Meta,Meta_Campaign_30-34,3.0,195.1499978,11,,
Meta,Meta_Campaign_30-34,3.0,38.36000013,5,,
Meta,Meta_Campaign_30-34,1.0,24.56999969,3,,
Meta,Meta_Campaign_30-34,3.0,74.41000032,9,,
Meta,Meta_Campaign_30-34,2.0,33.46999907,5,,
Meta,Meta_Campaign_30-34,1.0,4.220000029,1,,
Meta,Meta_Campaign_30-34,0.0,147.6700006,4,,
Meta,Meta_Campaign_30-34,0.0,0.0,1,,
Meta,Meta_Campaign_30-34,0.0,62.14000058,1,,
Meta,Meta_Campaign_30-34,1.0,4.560000062,1,,
Meta,Meta_Campaign_30-34,1.0,35.05999982,3,,
Meta,Meta_Campaign_30-34,0.0,29.31000018,1,,
Meta,Meta_Campaign_30-34,0.0,169.9199973,2,,
Meta,Meta_Campaign_30-34,1.0,41.63,3,,
Meta,Meta_Campaign_30-34,2.0,75.70000076,4,,
Meta,Meta_Campaign_30-34,6.0,256.4699982,19,,
Meta,Meta_Campaign_30-34,13.0,612.3000032,38,,
Meta,Meta_Campaign_30-34,0.0,51.84000087,1,,
Meta,Meta_Campaign_30-34,0.0,54.7900002,5,,
Meta,Meta_Campaign_30-34,3.0,179.050001,11,,
Meta,Meta_Campaign_30-34,0.0,17.74000001,1,,
Meta,Meta_Campaign_30-34,3.0,375.7199963,7,,
Meta,Meta_Campaign_30-34,0.0,1.570000052,0,,
Meta,Meta_Campaign_30-34,10.0,429.4799981,23,,
Meta,Meta_Campaign_30-34,1.0,95.8500005,3,,
Meta,Meta_Campaign_30-34,0.0,3.819999933,1,,
Meta,Meta_Campaign_30-34,6.0,226.5399992,12,,
Meta,Meta_Campaign_30-34,1.0,50.72000062,2,,
Meta,Meta_Campaign_30-34,0.0,54.57000089,1,,
Meta,Meta_Campaign_30-34,1.0,25.22000039,4,,
Meta,Meta_Campaign_30-34,1.0,9.970000267,1,,
Meta,Meta_Campaign_30-34,1.0,1.730000019,1,,
Meta,Meta_Campaign_30-34,4.0,123.0900019,8,,
Meta,Meta_Campaign_30-34,0.0,37.83000016,2,,
Meta,Meta_Campaign_30-34,1.0,33.03999937,1,,
Meta,Meta_Campaign_30-34,6.0,105.0199997,9,,
Meta,Meta_Campaign_30-34,0.0,0.0,1,,
Meta,Meta_Campaign_30-34,0.0,5.929999948,1,,
Meta,Meta_Campaign_30-34,0.0,0.0,1,,
Meta,Meta_Campaign_30-34,0.0,3.75,1,,
Meta,Meta_Campaign_30-34,4.0,343.2599944,14,,
Meta,Meta_Campaign_30-34,1.0,19.1899997,2,,
Meta,Meta_Campaign_30-34,3.0,61.02999771,6,,
Meta,Meta_Campaign_30-34,1.0,56.16999996,2,,
Meta,Meta_Campaign_30-34,0.0,39.23000026,2,,
Meta,Meta_Campaign_30-34,1.0,99.1799984,6,,
Meta,Meta_Campaign_30-34,0.0,16.17999971,1,,
Meta,Meta_Campaign_30-34,1.0,23.97000039,1,,
Meta,Meta_Campaign_30-34,1.0,2.620000005,1,,
Meta,Meta_Campaign_30-34,1.0,2.779999971,1,,
Meta,Meta_Campaign_30-34,0.0,0.0,1,,
Meta,Meta_Campaign_30-34,1.0,42.37000036,2,,
Meta,Meta_Campaign_30-34,0.0,22.04999971,1,,
Meta,Meta_Campaign_30-34,0.0,10.31999981,2,,
Meta,Meta_Campaign_30-34,0.0,9.809999943,1,,
Meta,Meta_Campaign_30-34,0.0,63.45000076,5,,
Meta,Meta_Campaign_30-34,1.0,10.54999995,2,,
Meta,Meta_Campaign_35-39,0.0,38.94000041,2,,
Meta,Meta_Campaign_35-39,1.0,38.02999961,3,,
Meta,Meta_Campaign_35-39,2.0,314.2999983,16,,
Meta,Meta_Campaign_35-39,0.0,173.76,3,,
Meta,Meta_Campaign_35-39,1.0,37.32000124,2,,
Meta,Meta_Campaign_35-39,1.0,2.629999995,1,,
Meta,Meta_Campaign_35-39,3.0,263.8100007,7,,
Meta,Meta_Campaign_35-39,2.0,177.1099993,6,,
Meta,Meta_Campaign_35-39,4.0,343.4199994,11,,
Meta,Meta_Campaign_35-39,1.0,33.22999942,1,,
Meta,Meta_Campaign_35-39,1.0,234.6599982,4,,
Meta,Meta_Campaign_35-39,3.0,297.8299981,14,,
Meta,Meta_Campaign_35-39,1.0,31.00999963,1,,
Meta,Meta_Campaign_35-39,1.0,84.65999889,4,,
Meta,Meta_Campaign_35-39,0.0,115.8800026,2,,
Meta,Meta_Campaign_35-39,2.0,84.51000023,4,,
Meta,Meta_Campaign_35-39,0.0,13.05999959,1,,
Meta,Meta_Campaign_35-39,0.0,23.64999962,1,,
Meta,Meta_Campaign_35-39,0.0,89.35000026,2,,
Meta,Meta_Campaign_35-39,0.0,17.30000019,1,,
Meta,Meta_Campaign_35-39,0.0,23.33999968,1,,
Meta,Meta_Campaign_35-39,0.0,40.9600004,1,,
Meta,Meta_Campaign_35-39,1.0,50.11000001,4,,
Meta,Meta_Campaign_35-39,1.0,66.79000068,6,,
Meta,Meta_Campaign_35-39,0.0,1.639999986,1,,
Meta,Meta_Campaign_35-39,0.0,36.2299993,2,,
Meta,Meta_Campaign_35-39,1.0,62.86999989,1,,
Meta,Meta_Campaign_35-39,1.0,71.58000052,1,,
Meta,Meta_Campaign_35-39,1.0,350.5099957,6,,
Meta,Meta_Campaign_35-39,5.0,213.6899986,13,,
Meta,Meta_Campaign_35-39,0.0,10.96000016,1,,
Meta,Meta_Campaign_35-39,4.0,37.39999962,6,,
Meta,Meta_Campaign_35-39,6.0,210.8200028,13,,
Meta,Meta_Campaign_35-39,1.0,42.41000032,1,,
Meta,Meta_Campaign_35-39,0.0,33.19999933,2,,
Meta,Meta_Campaign_35-39,0.0,72.91000104,1,,
Meta,Meta_Campaign_35-39,4.0,293.8800011,10,,
Meta,Meta_Campaign_35-39,1.0,167.0499997,5,,
Meta,Meta_Campaign_35-39,2.0,123.800001,5,,
Meta,Meta_Campaign_35-39,0.0,85.70000196,3,,
Meta,Meta_Campaign_35-39,1.0,65.17999971,2,,
Meta,Meta_Campaign_35-39,1.0,46.43000007,4,,
Meta,Meta_Campaign_35-39,2.0,68.55999959,5,,
Meta,Meta_Campaign_35-39,0.0,8.189999938,1,,
Meta,Meta_Campaign_35-39,0.0,48.54999948,2,,
Meta,Meta_Campaign_40-44,0.0,82.27999902,1,,
Meta,Meta_Campaign_40-44,0.0,71.53000104,3,,
Meta,Meta_Campaign_40-44,3.0,191.419996,8,,
Meta,Meta_Campaign_40-44,4.0,321.8700004,8,,
Meta,Meta_Campaign_40-44,0.0,65.03000033,2,,
Meta,Meta_Campaign_40-44,2.0,194.8099988,9,,
Meta,Meta_Campaign_40-44,1.0,78.45999932,2,,
Meta,Meta_Campaign_40-44,1.0,53.62999868,6,,
Meta,Meta_Campaign_40-44,1.0,243.7699978,4,,
Meta,Meta_Campaign_40-44,2.0,262.8899981,4,,
Meta,Meta_Campaign_40-44,1.0,4.050000191,1,,
Meta,Meta_Campaign_40-44,1.0,16.40999985,3,,
Meta,Meta_Campaign_40-44,0.0,66.38999987,1,,
Meta,Meta_Campaign_40-44,0.0,9.609999895,1,,
Meta,Meta_Campaign_40-44,0.0,22.12000012,2,,
Meta,Meta_Campaign_40-44,0.0,78.06000042,1,,
Meta,Meta_Campaign_40-44,2.0,40.87999928,2,,
Meta,Meta_Campaign_40-44,2.0,88.21000016,7,,
Meta,Meta_Campaign_40-44,0.0,48.93999863,1,,
Meta,Meta_Campaign_40-44,0.0,95.84999895,2,,
Meta,Meta_Campaign_40-44,6.0,106.9299998,11,,
Meta,Meta_Campaign_40-44,2.0,254.419997,4,,
Meta,Meta_Campaign_40-44,1.0,117.3400005,2,,
Meta,Meta_Campaign_40-44,0.0,390.2599992,11,,
Meta,Meta_Campaign_40-44,2.0,340.4099993,7,,
Meta,Meta_Campaign_40-44,1.0,33.47000039,2,,
Meta,Meta_Campaign_40-44,1.0,66.27999985,3,,
Meta,Meta_Campaign_40-44,1.0,48.18000007,2,,
Meta,Meta_Campaign_40-44,2.0,156.1199993,3,,
Meta,Meta_Campaign_40-44,0.0,288.3300035,6,,
Meta,Meta_Campaign_40-44,1.0,40.37000024,1,,
Meta,Meta_Campaign_40-44,0.0,19.27999985,1,,
Meta,Meta_Campaign_40-44,0.0,34.03000015,1,,
Meta,Meta_Campaign_40-44,0.0,29.67000008,1,,
Meta,Meta_Campaign_40-44,0.0,47.78999913,3,,
Meta,Meta_Campaign_40-44,0.0,111.6500003,0,,
Meta,Meta_Campaign_40-44,0.0,24.33000016,2,,
Meta,Meta_Campaign_40-44,1.0,188.5100002,2,,
Meta,Meta_Campaign_40-44,1.0,33.14000034,1,,
Meta,Meta_Campaign_40-44,0.0,59.85000026,1,,
Meta,Meta_Campaign_40-44,1.0,21.10999966,1,,
Meta,Meta_Campaign_40-44,1.0,38.35000062,4,,
Meta,Meta_Campaign_40-44,1.0,30.84000027,1,,
Meta,Meta_Campaign_40-44,1.0,14.58999991,1,,
Meta,Meta_Campaign_40-44,0.0,15.91999972,0,,
Meta,Meta_Campaign_40-44,0.0,24.22000015,1,,
Meta,Meta_Campaign_45-49,3.0,238.4000007,5,,
Meta,Meta_Campaign_45-49,1.0,132.7300007,5,,
Meta,Meta_Campaign_45-49,1.0,201.6000042,5,,
Meta,Meta_Campaign_45-49,2.0,465.0799981,8,,
Meta,Meta_Campaign_45-49,0.0,234.9399992,2,,
Meta,Meta_Campaign_45-49,0.0,195.0799994,2,,
Meta,Meta_Campaign_45-49,0.0,104.6899989,2,,
Meta,Meta_Campaign_45-49,0.0,295.5499957,1,,
Meta,Meta_Campaign_45-49,0.0,226.0300014,3,,
Meta,Meta_Campaign_45-49,1.0,287.690003,3,,
Meta,Meta_Campaign_45-49,2.0,315.9000051,9,,
Meta,Meta_Campaign_45-49,0.0,332.9899989,1,,
Meta,Meta_Campaign_45-49,2.0,282.490001,4,,
Meta,Meta_Campaign_45-49,0.0,115.6600008,1,,
Meta,Meta_Campaign_45-49,3.0,247.3200026,4,,
Meta,Meta_Campaign_45-49,2.0,11.20000017,2,,
Meta,Meta_Campaign_45-49,0.0,25.45999998,3,,
Meta,Meta_Campaign_45-49,5.0,299.5299983,12,,
Meta,Meta_Campaign_45-49,4.0,140.4200011,5,,
Meta,Meta_Campaign_45-49,2.0,100.8800011,2,,
Meta,Meta_Campaign_45-49,0.0,13.35000038,1,,
Meta,Meta_Campaign_45-49,1.0,73.74999964,2,,
Meta,Meta_Campaign_45-49,0.0,76.75999916,1,,
Meta,Meta_Campaign_45-49,1.0,145.8199974,1,,
Meta,Meta_Campaign_45-49,1.0,125.2700011,1,,
Meta,Meta_Campaign_45-49,1.0,38.62999976,1,,
Meta,Meta_Campaign_45-49,0.0,7.139999986,1,,
Meta,Meta_Campaign_45-49,0.0,116.9899981,2,,
Meta,Meta_Campaign_45-49,1.0,175.9700005,5,,
Meta,Meta_Campaign_45-49,0.0,105.6600007,1,,
Meta,Meta_Campaign_45-49,1.0,259.1799988,4,,
Meta,Meta_Campaign_45-49,0.0,46.92000186,1,,
Meta,Meta_Campaign_45-49,0.0,187.7399978,3,,
Meta,Meta_Campaign_45-49,2.0,380.6599952,16,,
Meta,Meta_Campaign_45-49,0.0,541.7000023,10,,
Meta,Meta_Campaign_45-49,4.0,409.5600026,9,,
Meta,Meta_Campaign_45-49,0.0,102.3900002,3,,
Meta,Meta_Campaign_45-49,1.0,67.13000107,3,,
Meta,Meta_Campaign_45-49,0.0,22.86000025,1,,
Meta,Meta_Campaign_45-49,0.0,134.889999,2,,
Meta,Meta_Campaign_45-49,8.0,369.069997,16,,
Meta,Meta_Campaign_45-49,1.0,198.0899972,2,,
Meta,Meta_Campaign_45-49,1.0,91.00000054,4,,
Meta,Meta_Campaign_45-49,3.0,297.9100007,8,,
Meta,Meta_Campaign_45-49,0.0,50.29000044,3,,
Meta,Meta_Campaign_45-49,0.0,9.419999838,1,,
Meta,Meta_Campaign_45-49,0.0,20.51999998,1,,
Meta,Meta_Campaign_45-49,3.0,38.13999993,4,,
Meta,Meta_Campaign_45-49,1.0,142.0500025,3,,
Meta,Meta_Campaign_45-49,0.0,402.3000026,5,,
Meta,Meta_Campaign_45-49,1.0,159.299999,3,,
Meta,Meta_Campaign_45-49,1.0,193.6599991,2,,
Meta,Meta_Campaign_45-49,0.0,66.83999872,2,,
Meta,Meta_Campaign_45-49,0.0,178.6700007,6,,
Meta,Meta_Campaign_45-49,0.0,130.3600011,1,,
Meta,Meta_Campaign_45-49,0.0,114.8599998,2,,
Meta,Meta_Campaign_30-34,0.0,3.199999928,1,,
Meta,Meta_Campaign_30-34,4.0,7.529999852,4,,
Meta,Meta_Campaign_30-34,1.0,2.690000057,2,,
Meta,Meta_Campaign_30-34,1.0,27.32999969,4,,
Meta,Meta_Campaign_30-34,0.0,53.78999972,2,,
Meta,Meta_Campaign_30-34,3.0,61.00999904,10,,
Meta,Meta_Campaign_30-34,3.0,46.66999936,11,,
Meta,Meta_Campaign_30-34,0.0,12.10999984,1,,
Meta,Meta_Campaign_30-34,1.0,3.199999928,3,,
Meta,Meta_Campaign_30-34,1.0,32.09000015,5,,
Meta,Meta_Campaign_35-39,1.0,2.960000038,1,,
Meta,Meta_Campaign_35-39,0.0,23.69999957,1,,
Meta,Meta_Campaign_35-39,2.0,16.94000018,3,,
Meta,Meta_Campaign_35-39,1.0,46.64999926,3,,
Meta,Meta_Campaign_35-39,0.0,12.67999995,1,,
Meta,Meta_Campaign_35-39,1.0,19.82000005,2,,
Meta,Meta_Campaign_35-39,0.0,21.26000023,2,,
Meta,Meta_Campaign_35-39,0.0,40.73000062,3,,
Meta,Meta_Campaign_35-39,0.0,25.01000023,3,,
Meta,Meta_Campaign_35-39,1.0,11.5199995,2,,
Meta,Meta_Campaign_35-39,0.0,7.700000048,1,,
Meta,Meta_Campaign_40-44,1.0,12.14999962,3,,
Meta,Meta_Campaign_40-44,0.0,14.96000034,1,,
Meta,Meta_Campaign_40-44,1.0,1.49000001,1,,
Meta,Meta_Campaign_40-44,0.0,28.47000003,2,,
Meta,Meta_Campaign_40-44,0.0,15.14999998,1,,
Meta,Meta_Campaign_40-44,1.0,60.22999907,3,,
Meta,Meta_Campaign_40-44,1.0,28.71999955,3,,
Meta,Meta_Campaign_40-44,2.0,34.86999965,2,,
Meta,Meta_Campaign_40-44,1.0,13.50000036,1,,
Meta,Meta_Campaign_40-44,0.0,13.55999994,1,,
Meta,Meta_Campaign_40-44,1.0,9.259999871,1,,
Meta,Meta_Campaign_45-49,0.0,17.94000006,4,,
Meta,Meta_Campaign_45-49,1.0,25.75000024,2,,
Meta,Meta_Campaign_45-49,0.0,30.08000076,4,,
Meta,Meta_Campaign_45-49,1.0,7.26000011,1,,
Meta,Meta_Campaign_45-49,1.0,18.41999996,2,,
Meta,Meta_Campaign_45-49,1.0,50.5,4,,
Meta,Meta_Campaign_45-49,2.0,82.13999915,5,,
Meta,Meta_Campaign_45-49,1.0,36.60000038,2,,
Meta,Meta_Campaign_45-49,0.0,19.58000016,1,,
Meta,Meta_Campaign_45-49,0.0,13.65000045,3,,
Meta,Meta_Campaign_45-49,0.0,30.26000011,1,,
Meta,Meta_Campaign_30-34,4.0,113.6800029,10,,
Meta,Meta_Campaign_30-34,2.0,11.42999983,3,,
Meta,Meta_Campaign_30-34,2.0,99.52000237,7,,
Meta,Meta_Campaign_30-34,2.0,110.7800021,21,,
Meta,Meta_Campaign_30-34,0.0,120.8799992,11,,
Meta,Meta_Campaign_30-34,1.0,35.54000032,2,,
Meta,Meta_Campaign_30-34,4.0,119.6400018,20,,
Meta,Meta_Campaign_30-34,0.0,11.18999994,4,,
Meta,Meta_Campaign_30-34,1.0,138.9200006,12,,
Meta,Meta_Campaign_30-34,1.0,14.48000044,4,,
Meta,Meta_Campaign_30-34,9.0,163.8000002,23,,
Meta,Meta_Campaign_30-34,3.0,111.9899995,12,,
Meta,Meta_Campaign_35-39,0.0,15.04999995,1,,
Meta,Meta_Campaign_35-39,3.0,237.3199975,14,,
Meta,Meta_Campaign_35-39,1.0,47.87999952,3,,
Meta,Meta_Campaign_35-39,0.0,164.6400015,3,,
Meta,Meta_Campaign_35-39,5.0,200.8299961,11,,
Meta,Meta_Campaign_35-39,2.0,105.2199969,8,,
Meta,Meta_Campaign_35-39,1.0,127.3200028,4,,
Meta,Meta_Campaign_35-39,1.0,68.67000008,8,,
Meta,Meta_Campaign_35-39,0.0,20.05000019,2,,
Meta,Meta_Campaign_35-39,1.0,9.409999967,3,,
Meta,Meta_Campaign_35-39,2.0,77.59999979,6,,
Meta,Meta_Campaign_35-39,1.0,16.73000002,1,,
Meta,Meta_Campaign_40-44,7.0,246.7499975,18,,
Meta,Meta_Campaign_40-44,9.0,223.1899948,31,,
Meta,Meta_Campaign_40-44,0.0,67.60999918,1,,
Meta,Meta_Campaign_40-44,0.0,319.0000019,6,,
Meta,Meta_Campaign_40-44,0.0,82.92999887,3,,
Meta,Meta_Campaign_40-44,0.0,57.0,2,,
Meta,Meta_Campaign_40-44,4.0,233.110002,13,,
Meta,Meta_Campaign_40-44,2.0,217.7799966,5,,
Meta,Meta_Campaign_40-44,1.0,323.0600071,10,,
Meta,Meta_Campaign_40-44,2.0,87.99000168,2,,
Meta,Meta_Campaign_40-44,1.0,105.4500008,3,,
Meta,Meta_Campaign_40-44,0.0,120.8999977,1,,
Meta,Meta_Campaign_40-44,10.0,301.0499992,30,,
Meta,Meta_Campaign_40-44,1.0,62.31999922,4,,
Meta,Meta_Campaign_45-49,1.0,279.219995,11,,
Meta,Meta_Campaign_45-49,4.0,158.0500023,10,,
Meta,Meta_Campaign_45-49,2.0,36.01000071,2,,
Meta,Meta_Campaign_45-49,0.0,16.34000051,1,,
Meta,Meta_Campaign_45-49,5.0,162.6399975,14,,
Meta,Meta_Campaign_45-49,4.0,333.7499943,11,,
Meta,Meta_Campaign_45-49,0.0,33.71000051,1,,
Meta,Meta_Campaign_45-49,4.0,232.5900005,13,,
Meta,Meta_Campaign_45-49,1.0,47.69000006,4,,
Meta,Meta_Campaign_45-49,2.0,358.189997,13,,
Meta,Meta_Campaign_45-49,0.0,173.8800035,3,,
Meta,Meta_Campaign_45-49,0.0,40.28999949,2,,
Meta,Meta_Campaign_45-49,2.0,198.7100005,8,,
Meta,Meta_Campaign_45-49,2.0,165.6099987,5,,
Meta,FACEBOOK AD,141.0,3172.0,62,14.0,252.0
Meta,FACEBOOK AD,186.0,3211.0,38,9.0,162.0
Meta,FACEBOOK AD,66.0,1936.0,53,15.0,270.0
Meta,FACEBOOK AD,71.0,1194.0,45,9.0,162.0
Meta,FACEBOOK AD,174.0,2479.0,44,12.0,216.0
Meta,FACEBOOK AD,66.0,3269.0,25,12.0,216.0
Meta,FACEBOOK AD,76.0,2949.0,68,17.0,306.0
Meta,FACEBOOK AD,216.0,1598.0,29,12.0,216.0
Meta,FACEBOOK AD,221.0,1092.0,34,17.0,306.0
Meta,FACEBOOK AD,85.0,2142.0,71,8.0,144.0
Meta,FACEBOOK AD,200.0,2155.0,70,19.0,342.0
Meta,FACEBOOK AD,247.0,1720.0,42,5.0,90.0
Meta,FACEBOOK AD,194.0,2450.0,33,6.0,108.0
Meta,FACEBOOK AD,216.0,1325.0,47,6.0,108.0
Meta,FACEBOOK AD,153.0,2257.0,56,8.0,144.0
Meta,FACEBOOK AD,171.0,2911.0,58,12.0,216.0
Meta,FACEBOOK AD,195.0,2297.0,60,11.0,198.0
Meta,FACEBOOK AD,165.0,2047.0,28,15.0,270.0
Meta,FACEBOOK AD,211.0,3291.0,16,17.0,306.0
Meta,FACEBOOK AD,66.0,2527.0,33,12.0,216.0
Meta,FACEBOOK AD,117.0,2294.0,25,11.0,198.0
Meta,FACEBOOK AD,221.0,1574.0,51,12.0,216.0
Meta,FACEBOOK AD,169.0,2236.0,47,7.0,126.0
Meta,FACEBOOK AD,102.0,2269.0,62,19.0,342.0
Meta,FACEBOOK AD,143.0,3248.0,28,13.0,234.0
Meta,FACEBOOK AD,228.0,2196.0,20,6.0,108.0
Meta,FACEBOOK AD,140.0,2024.0,70,17.0,306.0
Meta,FACEBOOK AD,60.0,1928.0,58,10.0,180.0
Meta,FACEBOOK AD,177.0,3094.0,37,6.0,108.0
Meta,FACEBOOK AD,99.0,3238.0,28,15.0,270.0
Meta,FACEBOOK AD,105.0,1824.0,19,13.0,234.0
Meta,FACEBOOK AD,122.0,2706.0,68,11.0,198.0
Meta,FACEBOOK AD,173.0,2913.0,30,6.0,108.0
Meta,FACEBOOK AD,99.0,3107.0,17,11.0,198.0
Meta,FACEBOOK AD,208.0,2610.0,46,13.0,234.0
Meta,FACEBOOK AD,154.0,2877.0,43,8.0,144.0
Meta,FACEBOOK AD,233.0,2260.0,73,9.0,162.0
Meta,FACEBOOK AD,187.0,2616.0,30,13.0,234.0
Meta,FACEBOOK AD,224.0,2237.0,26,13.0,234.0
Meta,FACEBOOK AD,233.0,2676.0,53,19.0,342.0
Meta,FACEBOOK AD,183.0,1923.0,28,6.0,108.0
Meta,FACEBOOK AD,168.0,3280.0,54,15.0,270.0
Meta,FACEBOOK AD,92.0,1577.0,49,7.0,126.0
Meta,FACEBOOK AD,195.0,1681.0,61,11.0,198.0
Meta,FACEBOOK AD,171.0,1435.0,38,9.0,162.0
Meta,FACEBOOK AD,143.0,3307.0,53,16.0,288.0
Meta,FACEBOOK AD,68.0,1679.0,36,15.0,270.0
Meta,FACEBOOK AD,236.0,2174.0,65,19.0,342.0
Meta,FACEBOOK AD,99.0,2512.0,22,14.0,252.0
Meta,FACEBOOK AD,231.0,1097.0,37,11.0,198.0
Meta,FACEBOOK AD,73.0,1300.0,30,11.0,198.0
Meta,FACEBOOK AD,242.0,2810.0,53,8.0,144.0
Meta,FACEBOOK AD,134.0,2312.0,62,17.0,306.0
Meta,FACEBOOK AD,113.0,1701.0,55,7.0,126.0
Meta,FACEBOOK AD,93.0,2287.0,59,16.0,288.0
Meta,FACEBOOK AD,66.0,2287.0,69,12.0,216.0
Meta,FACEBOOK AD,242.0,3191.0,17,16.0,288.0
Meta,FACEBOOK AD,134.0,1761.0,55,12.0,216.0
Meta,FACEBOOK AD,103.0,3044.0,46,6.0,108.0
Meta,FACEBOOK AD,89.0,1190.0,66,12.0,216.0
Meta,FACEBOOK AD,184.0,2573.0,47,12.0,216.0
Meta,FACEBOOK AD,186.0,1679.0,64,15.0,270.0
Meta,FACEBOOK AD,153.0,1346.0,44,18.0,324.0
Meta,FACEBOOK AD,217.0,1955.0,37,10.0,180.0
Meta,FACEBOOK AD,241.0,2312.0,65,15.0,270.0
Meta,FACEBOOK AD,215.0,2857.0,57,7.0,126.0
Meta,FACEBOOK AD,190.0,1092.0,66,9.0,162.0
Meta,FACEBOOK AD,133.0,1964.0,15,10.0,180.0
Meta,FACEBOOK AD,234.0,2133.0,24,7.0,126.0
Meta,FACEBOOK AD,194.0,2293.0,22,11.0,198.0
Meta,FACEBOOK AD,246.0,3145.0,56,12.0,216.0
Meta,FACEBOOK AD,158.0,1198.0,71,5.0,90.0
Meta,FACEBOOK AD,86.0,1643.0,34,15.0,270.0
Meta,FACEBOOK AD,108.0,1860.0,20,9.0,162.0
Meta,FACEBOOK AD,69.0,1179.0,37,10.0,180.0
Meta,FACEBOOK AD,195.0,1466.0,32,10.0,180.0
Meta,FACEBOOK AD,124.0,2831.0,56,18.0,324.0
Meta,FACEBOOK AD,220.0,2427.0,20,16.0,288.0
Meta,FACEBOOK AD,188.0,2174.0,63,15.0,270.0
Meta,FACEBOOK AD,118.0,1754.0,54,5.0,90.0
Meta,FACEBOOK AD,97.0,2861.0,17,14.0,252.0
Meta,FACEBOOK AD,119.0,2867.0,49,11.0,198.0
Meta,FACEBOOK AD,158.0,1279.0,34,13.0,234.0
Meta,FACEBOOK AD,97.0,2273.0,65,11.0,198.0
Meta,FACEBOOK AD,120.0,2215.0,47,15.0,270.0
Meta,FACEBOOK AD,214.0,3158.0,67,9.0,162.0
Meta,FACEBOOK AD,118.0,1982.0,44,8.0,144.0
Meta,FACEBOOK AD,122.0,2981.0,69,13.0,234.0
